n_bits,N,p_true,q_true,M_shots,rep,success,attempts,time_sec,qubits_used,method,factors_found
10,551,19,29,100,24,1,2,0.05324602127075195,0,gcd_luck,"[19, 29]"
10,551,19,29,100,25,1,8,0.550814151763916,22,quantum,"[19, 29]"
10,551,19,29,100,26,0,10,0.475177526473999,22,failed,[]
10,551,19,29,100,27,1,2,0.03908252716064453,0,gcd_luck,"[19, 29]"
10,551,19,29,100,28,1,8,0.2811555862426758,0,gcd_luck,"[19, 29]"
10,551,19,29,100,29,1,9,0.31241774559020996,0,gcd_luck,"[19, 29]"
10,551,19,29,100,30,1,4,0.12023448944091797,0,gcd_luck,"[19, 29]"
10,551,19,29,100,31,0,10,0.3923640251159668,22,failed,[]
10,551,19,29,100,32,0,10,0.3926260471343994,22,failed,[]
10,551,19,29,100,33,0,10,0.38515305519104004,22,failed,[]
10,551,19,29,100,34,1,2,0.03981375694274902,0,gcd_luck,"[19, 29]"
10,551,19,29,100,35,1,4,0.15630650520324707,22,quantum,"[19, 29]"
10,551,19,29,100,36,1,8,0.26888322830200195,0,gcd_luck,"[19, 29]"
10,551,19,29,100,37,0,10,0.38320016860961914,22,failed,[]
10,551,19,29,100,38,1,9,0.3067774772644043,0,gcd_luck,"[19, 29]"
10,551,19,29,100,39,1,8,0.2776374816894531,0,gcd_luck,"[19, 29]"
10,551,19,29,100,40,0,10,1.0428447723388672,22,failed,[]
10,551,19,29,100,41,0,10,1.0643303394317627,22,failed,[]
10,551,19,29,100,42,1,8,0.6693222522735596,0,gcd_luck,"[19, 29]"
10,551,19,29,100,43,1,1,0.0,0,gcd_luck,"[19, 29]"
10,551,19,29,100,44,1,4,0.28813648223876953,0,gcd_luck,"[19, 29]"
10,551,19,29,100,45,1,6,0.48244285583496094,0,gcd_luck,"[19, 29]"
10,551,19,29,100,46,1,10,0.8698492050170898,0,gcd_luck,"[19, 29]"
10,551,19,29,100,47,1,4,0.29416942596435547,0,gcd_luck,"[19, 29]"
10,551,19,29,100,48,0,10,0.9657537937164307,22,failed,[]
10,551,19,29,100,49,0,10,0.9103786945343018,22,failed,[]
10,551,19,29,100,50,1,7,0.5559725761413574,0,gcd_luck,"[19, 29]"
10,551,19,29,500,1,1,4,0.278517484664917,0,gcd_luck,"[19, 29]"
10,551,19,29,500,2,1,2,0.09559130668640137,0,gcd_luck,"[19, 29]"
10,551,19,29,500,3,1,1,0.0,0,gcd_luck,"[19, 29]"
10,551,19,29,500,4,1,5,0.3976929187774658,0,gcd_luck,"[19, 29]"
10,551,19,29,500,5,0,10,0.9613409042358398,22,failed,[]
10,551,19,29,500,6,1,3,0.20540308952331543,0,gcd_luck,"[19, 29]"
10,551,19,29,500,7,1,3,0.29180264472961426,22,quantum,"[19, 29]"
10,551,19,29,500,8,1,2,0.09539961814880371,0,gcd_luck,"[19, 29]"
10,551,19,29,500,9,1,2,0.18738722801208496,22,quantum,"[19, 29]"
10,551,19,29,500,10,1,3,0.20697641372680664,0,gcd_luck,"[19, 29]"
10,551,19,29,500,11,1,1,0.0,0,gcd_luck,"[19, 29]"
10,551,19,29,500,12,1,1,0.09537887573242188,22,quantum,"[19, 29]"
10,551,19,29,500,13,1,4,0.2855703830718994,0,gcd_luck,"[19, 29]"
10,551,19,29,500,14,1,7,0.5743036270141602,0,gcd_luck,"[19, 29]"
10,551,19,29,500,15,1,3,0.20314908027648926,0,gcd_luck,"[19, 29]"
10,551,19,29,500,16,1,7,0.5787661075592041,0,gcd_luck,"[19, 29]"
10,551,19,29,500,17,1,7,0.5596923828125,0,gcd_luck,"[19, 29]"
10,551,19,29,500,18,1,7,0.579296350479126,0,gcd_luck,"[19, 29]"
10,551,19,29,500,19,1,4,0.2843785285949707,0,gcd_luck,"[19, 29]"
10,551,19,29,500,20,1,1,0.09290838241577148,22,quantum,"[19, 29]"
10,551,19,29,500,21,1,4,0.3888416290283203,22,quantum,"[19, 29]"
10,551,19,29,500,22,0,10,0.9539813995361328,22,failed,[]
10,551,19,29,500,23,0,10,0.9760520458221436,22,failed,[]
10,551,19,29,500,24,1,6,0.5854318141937256,22,quantum,"[19, 29]"
10,551,19,29,500,25,1,6,0.4841880798339844,0,gcd_luck,"[19, 29]"
10,551,19,29,500,26,1,4,0.2847175598144531,0,gcd_luck,"[19, 29]"
10,551,19,29,500,27,1,2,0.19437742233276367,22,quantum,"[19, 29]"
10,551,19,29,500,28,0,10,0.9973063468933105,22,failed,[]
10,551,19,29,500,29,0,10,0.9678382873535156,22,failed,[]
10,551,19,29,500,30,1,5,0.37340402603149414,0,gcd_luck,"[19, 29]"
10,551,19,29,500,31,1,3,0.19768905639648438,0,gcd_luck,"[19, 29]"
10,551,19,29,500,32,1,5,0.3795597553253174,0,gcd_luck,"[19, 29]"
10,551,19,29,500,33,1,1,0.0,0,gcd_luck,"[19, 29]"
10,551,19,29,500,34,0,10,0.9401335716247559,22,failed,[]
10,551,19,29,500,35,1,6,0.57012939453125,22,quantum,"[19, 29]"
10,551,19,29,500,36,1,3,0.18880558013916016,0,gcd_luck,"[19, 29]"
10,551,19,29,500,37,1,5,0.4753077030181885,22,quantum,"[19, 29]"
10,551,19,29,500,38,1,1,0.0,0,gcd_luck,"[19, 29]"
10,551,19,29,500,39,1,3,0.2829408645629883,22,quantum,"[19, 29]"
10,551,19,29,500,40,1,10,0.8574740886688232,0,gcd_luck,"[19, 29]"
10,551,19,29,500,41,0,10,0.9477550983428955,22,failed,[]
10,551,19,29,500,42,1,9,0.8378660678863525,22,quantum,"[19, 29]"
10,551,19,29,500,43,1,8,1.1155669689178467,22,quantum,"[19, 29]"
10,551,19,29,500,44,0,10,0.8950865268707275,22,failed,[]
10,551,19,29,500,45,1,6,0.5151576995849609,0,gcd_luck,"[19, 29]"
10,551,19,29,500,46,1,3,0.18636560440063477,0,gcd_luck,"[19, 29]"
10,551,19,29,500,47,1,1,0.0,0,gcd_luck,"[19, 29]"
10,551,19,29,500,48,0,10,0.9450433254241943,22,failed,[]
10,551,19,29,500,49,1,8,0.6642851829528809,0,gcd_luck,"[19, 29]"
10,551,19,29,500,50,1,5,0.3895142078399658,0,gcd_luck,"[19, 29]"
10,551,19,29,1024,1,1,5,0.3921928405761719,0,gcd_luck,"[19, 29]"
10,551,19,29,1024,2,1,9,0.826035737991333,22,quantum,"[19, 29]"
10,551,19,29,1024,3,0,10,0.9819295406341553,22,failed,[]
10,551,19,29,1024,4,1,2,0.09771108627319336,0,gcd_luck,"[19, 29]"
10,551,19,29,1024,5,0,10,0.9899115562438965,22,failed,[]
10,551,19,29,1024,6,0,10,0.9701540470123291,22,failed,[]
10,551,19,29,1024,7,1,7,0.6724138259887695,22,quantum,"[19, 29]"
10,551,19,29,1024,8,1,8,0.722179651260376,0,gcd_luck,"[19, 29]"
10,551,19,29,1024,9,1,10,0.9810256958007812,22,quantum,"[19, 29]"
10,551,19,29,1024,10,1,2,0.1933293342590332,22,quantum,"[19, 29]"
10,551,19,29,1024,11,1,10,0.888049840927124,0,gcd_luck,"[19, 29]"
10,551,19,29,1024,12,0,10,0.9847269058227539,22,failed,[]
10,551,19,29,1024,13,1,2,0.0974881649017334,0,gcd_luck,"[19, 29]"
10,551,19,29,1024,14,1,2,0.20229697227478027,22,quantum,"[19, 29]"
10,551,19,29,1024,15,1,6,0.6102056503295898,22,quantum,"[19, 29]"
10,551,19,29,1024,16,1,2,0.20479917526245117,22,quantum,"[19, 29]"
10,551,19,29,1024,17,1,9,0.8331212997436523,0,gcd_luck,"[19, 29]"
10,551,19,29,1024,18,1,6,0.5282959938049316,0,gcd_luck,"[19, 29]"
10,551,19,29,1024,19,1,5,0.4134058952331543,0,gcd_luck,"[19, 29]"
10,551,19,29,1024,20,1,2,0.1986246109008789,22,quantum,"[19, 29]"
10,551,19,29,1024,21,1,5,0.5015585422515869,22,quantum,"[19, 29]"
10,551,19,29,1024,22,1,3,0.2013251781463623,0,gcd_luck,"[19, 29]"
10,551,19,29,1024,23,1,3,0.30707859992980957,22,quantum,"[19, 29]"
10,551,19,29,1024,24,1,8,0.8321104049682617,22,quantum,"[19, 29]"
10,551,19,29,1024,25,0,10,0.9755618572235107,22,failed,[]
10,551,19,29,1024,26,1,4,0.310882568359375,0,gcd_luck,"[19, 29]"
10,551,19,29,1024,27,0,10,1.0083165168762207,22,failed,[]
10,551,19,29,1024,28,1,6,0.6317715644836426,22,quantum,"[19, 29]"
10,551,19,29,1024,29,1,2,0.1035912036895752,0,gcd_luck,"[19, 29]"
10,551,19,29,1024,30,0,10,1.041902780532837,22,failed,[]
10,551,19,29,1024,31,0,10,1.0260372161865234,22,failed,[]
10,551,19,29,1024,32,1,7,0.708104133605957,22,quantum,"[19, 29]"
10,551,19,29,1024,33,0,10,1.0234472751617432,22,failed,[]
10,551,19,29,1024,34,1,3,0.3094794750213623,22,quantum,"[19, 29]"
10,551,19,29,1024,35,1,6,0.6334800720214844,22,quantum,"[19, 29]"
10,551,19,29,1024,36,1,4,0.4024167060852051,22,quantum,"[19, 29]"
10,551,19,29,1024,37,1,5,0.4191780090332031,0,gcd_luck,"[19, 29]"
10,551,19,29,1024,38,1,7,0.6152310371398926,0,gcd_luck,"[19, 29]"
10,551,19,29,1024,39,1,1,0.0,0,gcd_luck,"[19, 29]"
10,551,19,29,1024,40,1,1,0.0,0,gcd_luck,"[19, 29]"
10,551,19,29,1024,41,1,8,0.7284178733825684,0,gcd_luck,"[19, 29]"
10,551,19,29,1024,42,1,7,0.7183809280395508,22,quantum,"[19, 29]"
10,551,19,29,1024,43,1,3,0.30936241149902344,22,quantum,"[19, 29]"
10,551,19,29,1024,44,1,1,0.10824918746948242,22,quantum,"[19, 29]"
10,551,19,29,1024,45,1,1,0.0,0,gcd_luck,"[19, 29]"
10,551,19,29,1024,46,0,10,0.9917876720428467,22,failed,[]
10,551,19,29,1024,47,1,7,0.6235878467559814,0,gcd_luck,"[19, 29]"
10,551,19,29,1024,48,0,10,1.0400619506835938,22,failed,[]
10,551,19,29,1024,49,1,1,0.0,0,gcd_luck,"[19, 29]"
10,551,19,29,1024,50,0,10,1.046351432800293,22,failed,[]
10,551,19,29,2048,1,1,10,1.126209020614624,22,quantum,"[19, 29]"
10,551,19,29,2048,2,1,2,0.21688318252563477,22,quantum,"[19, 29]"
10,551,19,29,2048,3,1,1,0.10774588584899902,22,quantum,"[19, 29]"
10,551,19,29,2048,4,0,10,1.1557841300964355,22,failed,[]
10,551,19,29,2048,5,1,1,0.11661100387573242,22,quantum,"[19, 29]"
10,551,19,29,2048,6,1,2,0.23274779319763184,22,quantum,"[19, 29]"
10,551,19,29,2048,7,1,1,0.0,0,gcd_luck,"[19, 29]"
10,551,19,29,2048,8,1,4,0.34601593017578125,0,gcd_luck,"[19, 29]"
10,551,19,29,2048,9,1,1,0.11285901069641113,22,quantum,"[19, 29]"
10,551,19,29,2048,10,1,3,0.3464078903198242,22,quantum,"[19, 29]"
10,551,19,29,2048,11,1,8,0.9395232200622559,22,quantum,"[19, 29]"
10,551,19,29,2048,12,1,3,0.3622136116027832,22,quantum,"[19, 29]"
10,551,19,29,2048,13,1,3,0.24618887901306152,0,gcd_luck,"[19, 29]"
10,551,19,29,2048,14,1,1,0.0,0,gcd_luck,"[19, 29]"
10,551,19,29,2048,15,1,1,0.1126241683959961,22,quantum,"[19, 29]"
10,551,19,29,2048,16,1,10,1.1668329238891602,22,quantum,"[19, 29]"
10,551,19,29,2048,17,1,2,0.2254626750946045,22,quantum,"[19, 29]"
10,551,19,29,2048,18,1,1,0.0,0,gcd_luck,"[19, 29]"
10,551,19,29,2048,19,1,10,1.0144696235656738,0,gcd_luck,"[19, 29]"
10,551,19,29,2048,20,1,7,0.8239467144012451,22,quantum,"[19, 29]"
10,551,19,29,2048,21,1,4,0.4624295234680176,22,quantum,"[19, 29]"
10,551,19,29,2048,22,1,1,0.11196541786193848,22,quantum,"[19, 29]"
10,551,19,29,2048,23,1,10,1.167255163192749,22,quantum,"[19, 29]"
10,551,19,29,2048,24,1,10,1.1594223976135254,22,quantum,"[19, 29]"
10,551,19,29,2048,25,1,10,1.1135001182556152,22,quantum,"[19, 29]"
10,551,19,29,2048,26,1,6,0.689382791519165,22,quantum,"[19, 29]"
10,551,19,29,2048,27,0,10,1.15226149559021,22,failed,[]
10,551,19,29,2048,28,1,3,0.22123169898986816,0,gcd_luck,"[19, 29]"
10,551,19,29,2048,29,1,3,0.21605682373046875,0,gcd_luck,"[19, 29]"
10,551,19,29,2048,30,0,10,1.1424448490142822,22,failed,[]
10,551,19,29,2048,31,1,4,0.461956262588501,22,quantum,"[19, 29]"
10,551,19,29,2048,32,1,2,0.11323404312133789,0,gcd_luck,"[19, 29]"
10,551,19,29,2048,33,1,1,0.11548852920532227,22,quantum,"[19, 29]"
10,551,19,29,2048,34,1,3,0.3405768871307373,22,quantum,"[19, 29]"
10,551,19,29,2048,35,1,3,0.34384679794311523,22,quantum,"[19, 29]"
10,551,19,29,2048,36,1,10,1.0147202014923096,0,gcd_luck,"[19, 29]"
10,551,19,29,2048,37,0,10,1.1216650009155273,22,failed,[]
10,551,19,29,2048,38,1,8,0.9236221313476562,22,quantum,"[19, 29]"
10,551,19,29,2048,39,1,5,0.5967845916748047,22,quantum,"[19, 29]"
10,551,19,29,2048,40,1,3,0.34054136276245117,22,quantum,"[19, 29]"
10,551,19,29,2048,41,1,5,0.578481912612915,22,quantum,"[19, 29]"
10,551,19,29,2048,42,1,7,0.778113603591919,22,quantum,"[19, 29]"
10,551,19,29,2048,43,1,4,0.4488203525543213,22,quantum,"[19, 29]"
10,551,19,29,2048,44,1,3,0.24012327194213867,0,gcd_luck,"[19, 29]"
10,551,19,29,2048,45,1,10,1.0385560989379883,0,gcd_luck,"[19, 29]"
10,551,19,29,2048,46,0,10,1.148674726486206,22,failed,[]
10,551,19,29,2048,47,1,8,0.9015400409698486,22,quantum,"[19, 29]"
10,551,19,29,2048,48,1,1,0.0,0,gcd_luck,"[19, 29]"
10,551,19,29,2048,49,1,5,0.5715148448944092,22,quantum,"[19, 29]"
10,551,19,29,2048,50,1,5,0.46643877029418945,0,gcd_luck,"[19, 29]"
10,551,19,29,4096,1,0,10,1.7247285842895508,22,failed,[]
10,551,19,29,4096,2,1,2,0.20338177680969238,0,gcd_luck,"[19, 29]"
10,551,19,29,4096,3,1,3,0.6579070091247559,22,quantum,"[19, 29]"
10,551,19,29,4096,4,0,10,1.401167631149292,22,failed,[]
10,551,19,29,4096,5,1,4,0.5551073551177979,22,quantum,"[19, 29]"
10,551,19,29,4096,6,0,10,1.3640954494476318,22,failed,[]
10,551,19,29,4096,7,1,4,0.4134795665740967,0,gcd_luck,"[19, 29]"
10,551,19,29,4096,8,1,6,0.8257942199707031,22,quantum,"[19, 29]"
10,551,19,29,4096,9,1,8,0.9464290142059326,0,gcd_luck,"[19, 29]"
10,551,19,29,4096,10,1,2,0.2812376022338867,22,quantum,"[19, 29]"
10,551,19,29,4096,11,1,4,0.4041633605957031,0,gcd_luck,"[19, 29]"
10,551,19,29,4096,12,1,6,0.6699635982513428,0,gcd_luck,"[19, 29]"
10,551,19,29,4096,13,1,2,0.27417922019958496,22,quantum,"[19, 29]"
10,551,19,29,4096,14,1,6,0.8279876708984375,22,quantum,"[19, 29]"
10,551,19,29,4096,15,1,1,0.13451814651489258,22,quantum,"[19, 29]"
10,551,19,29,4096,16,1,3,0.2660331726074219,0,gcd_luck,"[19, 29]"
10,551,19,29,4096,17,1,1,0.13526153564453125,22,quantum,"[19, 29]"
10,551,19,29,4096,18,1,3,0.40811753273010254,22,quantum,"[19, 29]"
10,551,19,29,4096,19,0,10,1.3954646587371826,22,failed,[]
10,551,19,29,4096,20,1,1,0.0,0,gcd_luck,"[19, 29]"
10,551,19,29,4096,21,1,6,0.8045573234558105,22,quantum,"[19, 29]"
10,551,19,29,4096,22,1,7,0.8302125930786133,0,gcd_luck,"[19, 29]"
10,551,19,29,4096,23,1,6,0.691770076751709,0,gcd_luck,"[19, 29]"
10,551,19,29,4096,24,0,10,1.3610115051269531,22,failed,[]
10,551,19,29,4096,25,1,2,0.27115607261657715,22,quantum,"[19, 29]"
10,551,19,29,4096,26,1,2,0.2796287536621094,22,quantum,"[19, 29]"
10,551,19,29,4096,27,1,3,0.2802002429962158,0,gcd_luck,"[19, 29]"
10,551,19,29,4096,28,1,2,0.2637934684753418,22,quantum,"[19, 29]"
10,551,19,29,4096,29,1,7,0.9948005676269531,22,quantum,"[19, 29]"
10,551,19,29,4096,30,1,6,0.8237295150756836,22,quantum,"[19, 29]"
10,551,19,29,4096,31,1,8,1.0949690341949463,22,quantum,"[19, 29]"
10,551,19,29,4096,32,1,4,0.5527818202972412,22,quantum,"[19, 29]"
10,551,19,29,4096,33,1,2,0.2798335552215576,22,quantum,"[19, 29]"
10,551,19,29,4096,34,1,3,0.4095315933227539,22,quantum,"[19, 29]"
10,551,19,29,4096,35,1,7,0.9583380222320557,22,quantum,"[19, 29]"
10,551,19,29,4096,36,1,4,0.5553314685821533,22,quantum,"[19, 29]"
10,551,19,29,4096,37,1,2,0.27310657501220703,22,quantum,"[19, 29]"
10,551,19,29,4096,38,1,4,0.40162110328674316,0,gcd_luck,"[19, 29]"
10,551,19,29,4096,39,1,5,0.6834664344787598,22,quantum,"[19, 29]"
10,551,19,29,4096,40,1,4,0.5542244911193848,22,quantum,"[19, 29]"
10,551,19,29,4096,41,1,4,0.541039228439331,22,quantum,"[19, 29]"
10,551,19,29,4096,42,1,1,0.0,0,gcd_luck,"[19, 29]"
10,551,19,29,4096,43,1,2,0.13376903533935547,0,gcd_luck,"[19, 29]"
10,551,19,29,4096,44,1,2,0.27715063095092773,22,quantum,"[19, 29]"
10,551,19,29,4096,45,0,10,1.2875945568084717,22,failed,[]
10,551,19,29,4096,46,1,4,0.5124726295471191,22,quantum,"[19, 29]"
10,551,19,29,4096,47,1,1,0.0,0,gcd_luck,"[19, 29]"
10,551,19,29,4096,48,1,4,0.5417959690093994,22,quantum,"[19, 29]"
10,551,19,29,4096,49,1,1,0.13805389404296875,22,quantum,"[19, 29]"
10,551,19,29,4096,50,1,4,0.5368590354919434,22,quantum,"[19, 29]"
10,899,29,31,100,1,1,2,0.09756875038146973,0,gcd_luck,"[29, 31]"
10,899,29,31,100,2,1,8,0.6514794826507568,0,gcd_luck,"[29, 31]"
10,899,29,31,100,3,0,10,0.9375288486480713,22,failed,[]
10,899,29,31,100,4,1,8,0.7459545135498047,22,quantum,"[29, 31]"
10,899,29,31,100,5,1,7,0.5560927391052246,0,gcd_luck,"[29, 31]"
10,899,29,31,100,6,0,10,0.9559392929077148,22,failed,[]
10,899,29,31,100,7,1,7,0.6602556705474854,22,quantum,"[29, 31]"
10,899,29,31,100,8,0,10,0.9209697246551514,22,failed,[]
10,899,29,31,100,9,1,2,0.09124946594238281,0,gcd_luck,"[29, 31]"
10,899,29,31,100,10,0,10,0.9239678382873535,22,failed,[]
10,899,29,31,100,11,1,2,0.18775701522827148,22,quantum,"[29, 31]"
10,899,29,31,100,12,1,5,0.3804299831390381,0,gcd_luck,"[29, 31]"
10,899,29,31,100,13,1,3,0.1920161247253418,0,gcd_luck,"[29, 31]"
10,899,29,31,100,14,1,10,0.8193378448486328,0,gcd_luck,"[29, 31]"
10,899,29,31,100,15,0,10,0.9220752716064453,22,failed,[]
10,899,29,31,100,16,1,2,0.09177494049072266,0,gcd_luck,"[29, 31]"
10,899,29,31,100,17,0,10,0.9154787063598633,22,failed,[]
10,899,29,31,100,18,0,10,0.9378788471221924,22,failed,[]
10,899,29,31,100,19,0,10,0.9302449226379395,22,failed,[]
10,899,29,31,100,20,1,2,0.188218355178833,22,quantum,"[29, 31]"
10,899,29,31,100,21,1,6,0.4674108028411865,0,gcd_luck,"[29, 31]"
10,899,29,31,100,22,0,10,0.9320096969604492,22,failed,[]
10,899,29,31,100,23,1,4,0.2838780879974365,0,gcd_luck,"[29, 31]"
10,899,29,31,100,24,1,3,0.19238758087158203,0,gcd_luck,"[29, 31]"
10,899,29,31,100,25,0,10,0.9185702800750732,22,failed,[]
10,899,29,31,100,26,0,10,0.9343032836914062,22,failed,[]
10,899,29,31,100,27,0,10,0.9711174964904785,22,failed,[]
10,899,29,31,100,28,0,10,1.4714436531066895,22,failed,[]
10,899,29,31,100,29,0,10,0.9710431098937988,22,failed,[]
10,899,29,31,100,30,1,4,0.38449859619140625,22,quantum,"[29, 31]"
10,899,29,31,100,31,0,10,0.9612388610839844,22,failed,[]
10,899,29,31,100,32,1,2,0.1922597885131836,22,quantum,"[29, 31]"
10,899,29,31,100,33,1,4,0.2956209182739258,0,gcd_luck,"[29, 31]"
10,899,29,31,100,34,1,8,0.684312105178833,0,gcd_luck,"[29, 31]"
10,899,29,31,100,35,0,10,0.9738872051239014,22,failed,[]
10,899,29,31,100,36,1,3,0.19679522514343262,0,gcd_luck,"[29, 31]"
10,899,29,31,100,37,0,10,0.9792499542236328,22,failed,[]
10,899,29,31,100,38,0,10,0.9676454067230225,22,failed,[]
10,899,29,31,100,39,1,7,0.5913991928100586,0,gcd_luck,"[29, 31]"
10,899,29,31,100,40,0,10,0.9744472503662109,22,failed,[]
10,899,29,31,100,41,0,10,0.9893403053283691,22,failed,[]
10,899,29,31,100,42,1,3,0.1902170181274414,0,gcd_luck,"[29, 31]"
10,899,29,31,100,43,1,3,0.1917552947998047,0,gcd_luck,"[29, 31]"
10,899,29,31,100,44,0,10,0.9606952667236328,22,failed,[]
10,899,29,31,100,45,1,8,0.6653423309326172,0,gcd_luck,"[29, 31]"
10,899,29,31,100,46,1,4,0.30193424224853516,0,gcd_luck,"[29, 31]"
10,899,29,31,100,47,0,10,0.9731099605560303,22,failed,[]
10,899,29,31,100,48,0,10,0.9800512790679932,22,failed,[]
10,899,29,31,100,49,1,7,0.6011617183685303,0,gcd_luck,"[29, 31]"
10,899,29,31,100,50,1,3,0.20696353912353516,0,gcd_luck,"[29, 31]"
10,899,29,31,500,1,0,10,1.0353820323944092,22,failed,[]
10,899,29,31,500,2,0,10,1.0629503726959229,22,failed,[]
10,899,29,31,500,3,1,4,0.40848803520202637,22,quantum,"[29, 31]"
10,899,29,31,500,4,0,10,1.0330991744995117,22,failed,[]
10,899,29,31,500,5,1,6,0.6238405704498291,22,quantum,"[29, 31]"
10,899,29,31,500,6,1,1,0.0,0,gcd_luck,"[29, 31]"
10,899,29,31,500,7,0,10,1.031637191772461,22,failed,[]
10,899,29,31,500,8,0,10,1.0278594493865967,22,failed,[]
10,899,29,31,500,9,1,5,0.40458106994628906,0,gcd_luck,"[29, 31]"
10,899,29,31,500,10,0,10,1.033236026763916,22,failed,[]
10,899,29,31,500,11,0,10,1.0078401565551758,22,failed,[]
10,899,29,31,500,12,1,1,0.0020842552185058594,0,gcd_luck,"[29, 31]"
10,899,29,31,500,13,1,4,0.3197193145751953,0,gcd_luck,"[29, 31]"
10,899,29,31,500,14,1,7,0.7455959320068359,22,quantum,"[29, 31]"
10,899,29,31,500,15,1,2,0.10584473609924316,0,gcd_luck,"[29, 31]"
10,899,29,31,500,16,0,10,1.060805082321167,22,failed,[]
10,899,29,31,500,17,0,10,1.0531790256500244,22,failed,[]
10,899,29,31,500,18,1,2,0.09787368774414062,0,gcd_luck,"[29, 31]"
10,899,29,31,500,19,0,10,1.019853115081787,22,failed,[]
10,899,29,31,500,20,0,10,1.0657322406768799,22,failed,[]
10,899,29,31,500,21,0,10,1.0616304874420166,22,failed,[]
10,899,29,31,500,22,1,3,0.30834484100341797,22,quantum,"[29, 31]"
10,899,29,31,500,23,1,7,0.6486246585845947,0,gcd_luck,"[29, 31]"
10,899,29,31,500,24,0,10,1.0427460670471191,22,failed,[]
10,899,29,31,500,25,1,5,0.41115379333496094,0,gcd_luck,"[29, 31]"
10,899,29,31,500,26,0,10,1.0543677806854248,22,failed,[]
10,899,29,31,500,27,1,5,0.42876243591308594,0,gcd_luck,"[29, 31]"
10,899,29,31,500,28,0,10,1.0202486515045166,22,failed,[]
10,899,29,31,500,29,0,10,0.9744744300842285,22,failed,[]
10,899,29,31,500,30,0,10,0.9855654239654541,22,failed,[]
10,899,29,31,500,31,1,10,0.9063773155212402,0,gcd_luck,"[29, 31]"
10,899,29,31,500,32,1,4,0.3022890090942383,0,gcd_luck,"[29, 31]"
10,899,29,31,500,33,0,10,0.9935243129730225,22,failed,[]
10,899,29,31,500,34,1,8,0.7883033752441406,22,quantum,"[29, 31]"
10,899,29,31,500,35,0,10,0.9976382255554199,22,failed,[]
10,899,29,31,500,36,1,4,0.3026587963104248,0,gcd_luck,"[29, 31]"
10,899,29,31,500,37,1,1,0.0,0,gcd_luck,"[29, 31]"
10,899,29,31,500,38,1,4,0.40433502197265625,22,quantum,"[29, 31]"
10,899,29,31,500,39,1,5,0.4003877639770508,0,gcd_luck,"[29, 31]"
10,899,29,31,500,40,1,10,0.9958031177520752,0,gcd_luck,"[29, 31]"
10,899,29,31,500,41,1,5,0.5264177322387695,22,quantum,"[29, 31]"
10,899,29,31,500,42,0,10,1.047672986984253,22,failed,[]
10,899,29,31,500,43,1,3,0.3233978748321533,22,quantum,"[29, 31]"
10,899,29,31,500,44,1,2,0.20372223854064941,22,quantum,"[29, 31]"
10,899,29,31,500,45,1,4,0.40784740447998047,22,quantum,"[29, 31]"
10,899,29,31,500,46,0,10,1.0096848011016846,22,failed,[]
10,899,29,31,500,47,0,10,0.9770820140838623,22,failed,[]
10,899,29,31,500,48,1,2,0.10115933418273926,0,gcd_luck,"[29, 31]"
10,899,29,31,500,49,1,10,0.9817008972167969,22,quantum,"[29, 31]"
10,899,29,31,500,50,1,6,0.4942288398742676,0,gcd_luck,"[29, 31]"
10,899,29,31,1024,1,1,1,0.0,0,gcd_luck,"[29, 31]"
10,899,29,31,1024,2,1,1,0.10460042953491211,22,quantum,"[29, 31]"
10,899,29,31,1024,3,1,2,0.1060173511505127,0,gcd_luck,"[29, 31]"
10,899,29,31,1024,4,0,10,1.0423858165740967,22,failed,[]
10,899,29,31,1024,5,1,10,0.9397380352020264,0,gcd_luck,"[29, 31]"
10,899,29,31,1024,6,1,10,1.028055191040039,22,quantum,"[29, 31]"
10,899,29,31,1024,7,0,10,1.0311367511749268,22,failed,[]
10,899,29,31,1024,8,1,3,0.31470727920532227,22,quantum,"[29, 31]"
10,899,29,31,1024,9,1,2,0.10770249366760254,0,gcd_luck,"[29, 31]"
10,899,29,31,1024,10,1,3,0.22332358360290527,0,gcd_luck,"[29, 31]"
10,899,29,31,1024,11,1,6,0.522491455078125,0,gcd_luck,"[29, 31]"
10,899,29,31,1024,12,0,10,1.0147976875305176,22,failed,[]
10,899,29,31,1024,13,1,2,0.1959242820739746,22,quantum,"[29, 31]"
10,899,29,31,1024,14,1,9,0.946037769317627,22,quantum,"[29, 31]"
10,899,29,31,1024,15,1,6,0.6360659599304199,22,quantum,"[29, 31]"
10,899,29,31,1024,16,1,4,0.3238108158111572,0,gcd_luck,"[29, 31]"
10,899,29,31,1024,17,1,1,0.0,0,gcd_luck,"[29, 31]"
10,899,29,31,1024,18,0,10,1.0436153411865234,22,failed,[]
10,899,29,31,1024,19,0,10,1.0652477741241455,22,failed,[]
10,899,29,31,1024,20,1,7,0.6300196647644043,0,gcd_luck,"[29, 31]"
10,899,29,31,1024,21,0,10,1.0497071743011475,22,failed,[]
10,899,29,31,1024,22,1,5,0.5407423973083496,22,quantum,"[29, 31]"
10,899,29,31,1024,23,0,10,1.0530383586883545,22,failed,[]
10,899,29,31,1024,24,1,3,0.30619001388549805,22,quantum,"[29, 31]"
10,899,29,31,1024,25,1,7,0.7154181003570557,22,quantum,"[29, 31]"
10,899,29,31,1024,26,1,2,0.10126209259033203,0,gcd_luck,"[29, 31]"
